appid,Title,Type,Price,Release_Date,Rating,Required_Age,Is_Multiplayer,appid,Name,Percentage
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_FIRST_BLOOD,35.9242
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_FIRST_BLOOD_COOP,26.0655
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_FIRST_BLOOD_KNIFE,1.32809
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_FIRST_BLOOD_KNIFE_COOP,1.70397
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_1,0.109441
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_100,22.6253
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_1000,4.03561
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_10000,0.764051
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_100000,0.610679
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_250,13.1819
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_2500,1.75908
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_25000,0.640215
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_500,7.60627
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_5000,1.06321
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_50000,0.618774
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_COOP_100,19.8371
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_COOP_1000,5.78439
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_COOP_10000,1.09596
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_COOP_100000,0.620434
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_COOP_250,13.5566
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_COOP_2500,2.84244
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_COOP_25000,0.757819
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_COOP_500,9.26193
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_COOP_5000,1.68378
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_COOP_50000,0.660979
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_GENERAL_KILL_TEST_3,0.0303493
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_HEAD_HUNTER,1.62074
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_HEAD_HUNTER_COOP,1.84301
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_HERO_CAP,0.012702
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_HERO_CAP_1,18.4208
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_HERO_CAP_10,2.70807
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_HERO_CAP_25,1.34723
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_HERO_CAP_5,5.06123
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_HNT_ALL,0.963524
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_HNT_CONTACT,2.99236
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_HNT_DISTRICT,2.72301
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_HNT_HEIGHTS,2.57807
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_HNT_MINISTRY,4.04815
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_HNT_PANJ,3.00807
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_HNT_UPRISING,3.4523
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_HUMBLE_BUNDLE,1.49514
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_HURT_LOCKER,4.23878
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_HURT_LOCKER_COOP,2.94761
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_JACK_BAUER,0.0302138
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_KILL_ONE_PLAYER,0.301461
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_LEVEL_OUTPOST_1,10.8488
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_LEVEL_OUTPOST_2,8.09555
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_LEVEL_OUTPOST_3,2.10338
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_LEVEL_OUTPOST_4,0.566239
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_LEVEL_OUTPOST_5,0.39759
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_LEVEL_SURVIVAL_1,12.0497
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_LEVEL_SURVIVAL_2,7.91257
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_LEVEL_SURVIVAL_3,3.63697
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_LEVEL_SURVIVAL_4,2.32518
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_LEVEL_SURVIVAL_5,1.38035
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_ODA_420,0.551199
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_SILENT_BUT_DEADLY,0.752806
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_SILENT_BUT_DEADLY_COOP,1.48891
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_SKIRMISH_BLITZKRIEG,0.0312639
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_STRIKE_AIR_TIGHT,13.7528
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_TRAINING_ACED,0.753686
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_TRAINING_COMPLETE,11.0064
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_WAR_HERO_1,38.437
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_WAR_HERO_10,15.5453
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_WAR_HERO_25,8.04996
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_WAR_HERO_50,4.37041
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_WIN_ONE_ROUND,0.000033872
222880,Insurgency,game,14.99,"2014-01-22 00:00:00",74,0,1,222880,ACH_WIN_TEN_ROUNDS,0.000033872
240360,"Dragon's Lair 2: Time Warp",game,9.99,"2013-10-24 00:00:00",-1,0,0,240360,ACH01_WARPEDVIEW,28.92
240360,"Dragon's Lair 2: Time Warp",game,9.99,"2013-10-24 00:00:00",-1,0,0,240360,ACH02_NOVICEHUNTER,33.909
240360,"Dragon's Lair 2: Time Warp",game,9.99,"2013-10-24 00:00:00",-1,0,0,240360,ACH03_DOUBLENEGATIVE,9.95066
240360,"Dragon's Lair 2: Time Warp",game,9.99,"2013-10-24 00:00:00",-1,0,0,240360,ACH04_CLASSICDIRK,14.1996
240360,"Dragon's Lair 2: Time Warp",game,9.99,"2013-10-24 00:00:00",-1,0,0,240360,ACH05_UNSEENMORDROC,7.42873
240360,"Dragon's Lair 2: Time Warp",game,9.99,"2013-10-24 00:00:00",-1,0,0,240360,ACH06_BUTTERFLIED,3.15241
240360,"Dragon's Lair 2: Time Warp",game,9.99,"2013-10-24 00:00:00",-1,0,0,240360,ACH07_BONUSENDING,3.26206
240360,"Dragon's Lair 2: Time Warp",game,9.99,"2013-10-24 00:00:00",-1,0,0,240360,ACH08_MASTERRESCUER,3.70066
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2204521537,90.7522
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269314957,51.8363
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269359885,22.2345
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269369985,23.5841
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269391620,54.0044
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269401988,9.9115
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269404742,25.708
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269419595,34.6239
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269422916,23.0973
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269442634,28.4513
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269451582,54.1814
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269453779,27.1903
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269460389,19.469
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269464631,8.78319
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269467364,31.5044
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269471276,25.4867
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269474156,13.0973
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269500103,26.3717
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269523085,52.8761
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269543012,18.1858
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269610757,9.69027
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269636931,12.677
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269694927,10.7301
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269704701,10.8628
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269713955,8.56195
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269723673,10.4425
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269735907,54.7566
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269738920,9.46903
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269741811,16.1283
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269748762,9.75664
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269753766,28.2743
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269768572,8.16372
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269773725,7.69911
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269773942,49.7345
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269779985,20.3761
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269780985,10.177
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269795758,10.4867
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269803415,7.07965
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269805613,10.708
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269808727,24.9558
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269819126,9.20354
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269828614,32.8982
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269830283,13.6947
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269832421,10.2212
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269832616,10.2655
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269843442,10.2876
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269852336,83.385
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269863306,7.61062
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269865342,92.5885
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269869231,27.146
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269869362,50.7743
259810,"Home Sheep Home 2",game,9.99,"2014-02-17 00:00:00",-1,0,0,259810,2269898102,11.5929
270910,"Worms World Party Remastered",game,14.99,"2015-07-16 00:00:00",-1,0,1,270910,ACHIEVEMENT_ArrowIsitMeYoureLookingFor,23.6907
270910,"Worms World Party Remastered",game,14.99,"2015-07-16 00:00:00",-1,0,1,270910,ACHIEVEMENT_Bazookanade,0.848686
270910,"Worms World Party Remastered",game,14.99,"2015-07-16 00:00:00",-1,0,1,270910,ACHIEVEMENT_HolierThanThou,36.421
270910,"Worms World Party Remastered",game,14.99,"2015-07-16 00:00:00",-1,0,1,270910,ACHIEVEMENT_HomingIsWheretheHeartIs,18.9609
270910,"Worms World Party Remastered",game,14.99,"2015-07-16 00:00:00",-1,0,1,270910,ACHIEVEMENT_LetsSeaThatAgain,27.427
270910,"Worms World Party Remastered",game,14.99,"2015-07-16 00:00:00",-1,0,1,270910,ACHIEVEMENT_MinesADouble,33.5748
270910,"Worms World Party Remastered",game,14.99,"2015-07-16 00:00:00",-1,0,1,270910,ACHIEVEMENT_MissionImprobable,0.786587
270910,"Worms World Party Remastered",game,14.99,"2015-07-16 00:00:00",-1,0,1,270910,ACHIEVEMENT_PlantainBombs,31.7326
270910,"Worms World Party Remastered",game,14.99,"2015-07-16 00:00:00",-1,0,1,270910,ACHIEVEMENT_ProdOneOut,9.15959
270910,"Worms World Party Remastered",game,14.99,"2015-07-16 00:00:00",-1,0,1,270910,ACHIEVEMENT_StrainingDay,0.900435
270910,"Worms World Party Remastered",game,14.99,"2015-07-16 00:00:00",-1,0,1,270910,ACHIEVEMENT_TheArtilleryofWar,1.03498
270910,"Worms World Party Remastered",game,14.99,"2015-07-16 00:00:00",-1,0,1,270910,ACHIEVEMENT_TheGunShow,12.1817
270910,"Worms World Party Remastered",game,14.99,"2015-07-16 00:00:00",-1,0,1,270910,ACHIEVEMENT_ThereIsEliteThatNeverGoesOut,4.96792
270910,"Worms World Party Remastered",game,14.99,"2015-07-16 00:00:00",-1,0,1,270910,ACHIEVEMENT_ThisGunsForHire,2.83585
270910,"Worms World Party Remastered",game,14.99,"2015-07-16 00:00:00",-1,0,1,270910,ACHIEVEMENT_TwoStrikesandYoureOut,19.6336
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_COMPLETE_BURST,11.6448
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_COMPLETE_CLASSIC,11.0587
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_NO_UPGRADES,6.00713
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_RANK_1,80.3669
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_RANK_2,63.7151
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_RANK_3,48.8406
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_RANK_4,37.6481
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_RANK_5,29.9911
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_RANK_6,24.3025
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_RANK_7,19.5821
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_RANK_8,15.76
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_SCORE_BILLION,4.4528
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_SCORE_MULTI_MILLION,20.9899
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_SCORE_TRILLION,0.859982
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_STAGE_1_BURST,68.9897
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_STAGE_1_CLASSIC,59.6573
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_STAGE_2_BURST,53.9432
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_STAGE_2_CLASSIC,47.0633
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_STAGE_3_BURST,34.6541
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_STAGE_3_CLASSIC,29.9911
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_STAGE_4_BURST,22.8373
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_STAGE_4_CLASSIC,19.6586
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_STAGE_5_BURST,11.6384
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_STAGE_5_CLASSIC,11.0587
280560,"Danmaku Unlimited 2",game,4.99,"2014-03-18 00:00:00",-1,0,0,280560,ACH_TRUE_BOSS,1.98114
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Albatross,0.0507757
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Amateur_Golfer,0.022567
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Animal,0.022567
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Beach_Party,1.56841
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Birdie,11.0296
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Bird_Watcher,0.0338505
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Designer,0.101551
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Dive_Master,6.16643
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Eagle,4.63188
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,"First Place",0.0169252
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,First_Place,0.287729
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Gamesmanship,0.394922
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Golden_Bolt,7.1481
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Golfer,15.2158
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Gorilla,0.022567
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,"High Roller",0.0169252
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Lobby_Check_In,2.7024
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Master_Twitcher,0.101551
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Mr_FiftyNine,0.0620592
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,NEW_ACHIEVEMENT_1_0,0
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,One_Iron,0.12976
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Pounder,0.0338505
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Professional_Golfer,0.022567
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Putting_Maestro,0.0169252
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Rules_Guy,0.981664
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Slam_Dunk,0.32158
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Sniper,0.0169252
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,So_Near_So_Far,1.07193
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Tour_Professional,0.157969
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Weather_Forecaster,1.95769
288140,"Jack Nicklaus Perfect Golf",game,34.99,"2016-05-03 00:00:00",-1,0,1,288140,Welcome_to_the_Beach,0.00564175
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,armoury,1.51122
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,a_solar_shave,51.7243
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,cataclysm,3.14106
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,cold_embrace,2.17458
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,construct_too,1.55076
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,dedicated,29.5084
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,destinys_errand,23.4415
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,domo_arigato,5.01252
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,double_dragon,7.78456
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,for_jesse,2.45574
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,for_nick,0.658964
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,glitchin,2.93019
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,ill_be_brief,12.494
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,in_the_rough,33.7565
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,ma_ma,3.67702
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,neutralmonism,4.08118
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,part_of_the_team,3.69899
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,phew,56.7192
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,photon_sin_thesis,28.0719
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,right_round_baby,9.10249
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,rrsp,0.395378
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,selfless_savior,74.4542
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,shinobi,8.02179
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,the_blue_pill,3.13228
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,the_mod,24.1884
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,the_pacifist,14.897
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,we_win_gracie,21.7634
293240,Cosmochoria,game,9.99,"2015-04-27 00:00:00",-1,0,0,293240,wisdom,23.0769
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_ABU_EXTRA_KILLS,3.06507
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_ABU_KILLS,8.64726
298820,"Millennium 2 - Take Me Higher",game,5.99,"2014-07-10 00:00:00",-1,0,0,298820,ACH_ALL_QUESTS,2.70548
