app_id,is_multiplayer,price,rating,release_date,required_age,title
22450,0,19.99,61,"2011-05-30 00:00:00",0,"Hunted: The Demon’s Forge™"
22490,0,9.99,84,"2010-10-19 00:00:00",16,"Fallout: New Vegas"
22600,1,19.99,79,"2010-08-26 00:00:00",0,"Worms Reloaded"
22610,0,9.99,64,"2010-06-03 00:00:00",0,"Alien Breed: Impact"
22650,0,9.99,63,"2010-09-22 00:00:00",0,"Alien Breed 2: Assault"
22670,0,9.99,64,"2010-11-17 00:00:00",0,"Alien Breed 3: Descent"
23310,0,9.99,66,"2009-04-09 00:00:00",0,"The Last Remnant™"
23380,0,5.99,71,"2009-11-18 00:00:00",0,Gyromancer
23400,0,9.99,63,"2008-11-25 00:00:00",0,"Imperium Romanum Gold Edition"
23420,1,9.99,79,"2008-12-18 00:00:00",0,"Europa Universalis: Rome - Gold Edition "
23450,1,9.99,72,"2009-03-20 00:00:00",0,"Grand Ages: Rome"
23460,0,9.99,73,"2009-02-27 00:00:00",0,Ceville
23490,0,9.99,79,"2009-10-20 00:00:00",0,"Tropico 3 - Steam Special Edition"
23500,1,9.99,72,"2009-02-24 00:00:00",0,"Puzzle Quest: Galactrix"
23530,1,9.99,69,"2011-12-14 00:00:00",0,"Earth Defense Force: Insect Armageddon"
23600,0,9.99,79,"2010-11-23 00:00:00",0,"Depths of Peril"
24200,1,0,72,"2011-11-02 00:00:00",0,"DC Universe™ Online"
24240,0,14.99,76,"2011-10-20 00:00:00",17,"PAYDAY™ The Heist"
24420,0,9.99,82,"2008-12-15 00:00:00",0,Aquaria
24460,0,4.99,54,"2011-09-16 00:00:00",0,"King Arthur: Fallen Champions"
24480,0,9.99,66,"2012-01-27 00:00:00",0,"King Arthur II: The Role-Playing Wargame"
24720,0,19.99,70,"2009-06-23 00:00:00",0,"SPORE™ Galactic Adventures"
24740,1,19.99,87,"2009-03-12 00:00:00",0,"Burnout Paradise: The Ultimate Box"
24790,0,14.99,85,"2009-11-13 00:00:00",0,"Command & Conquer 3: Tiberium Wars"
24810,1,19.99,77,"2009-11-13 00:00:00",0,"Command & Conquer 3: Kane's Wrath"
24840,1,9.99,78,"2009-10-06 00:00:00",0,"Medal of Honor: Airborne"
24860,0,0,91,"2009-10-06 00:00:00",0,"Battlefield 2: Complete Collection"
24870,1,19.99,83,"2009-10-06 00:00:00",0,"Need for Speed: Shift"
24960,1,19.99,87,"2010-03-02 00:00:00",17,"Battlefield: Bad Company™ 2"
24980,0,19.99,94,"2010-01-26 00:00:00",17,"Mass Effect 2"
25600,0,5.99,75,"2009-02-10 00:00:00",0,"Eschalon: Book I"
25700,1,4.99,79,"2009-09-17 00:00:00",0,"Madballs in Babo:Invasion "
25800,1,14.99,83,"2009-02-04 00:00:00",0,"Europa Universalis III Complete"
25830,1,9.99,77,"2009-02-04 00:00:00",0,"Knights of Honor"
25850,1,4.99,71,"2009-04-07 00:00:00",0,"Elven Legacy"
25860,1,9.99,75,"2010-06-04 00:00:00",0,"Sword of the Stars: Complete Collection"
25890,1,9.99,77,"2009-08-07 00:00:00",0,"Hearts of Iron III"
25900,0,6.99,79,"2009-05-01 00:00:00",0,"King's Bounty: The Legend"
25910,1,9.99,65,"2009-07-09 00:00:00",0,"Supreme Ruler 2020 Gold"
25980,0,9.99,72,"2009-09-17 00:00:00",0,"Majesty 2"
26000,0,9.99,75,"2009-03-09 00:00:00",0,"The Maw"
26300,1,4.99,35,"2009-03-17 00:00:00",17,"Drug Wars"
26500,0,9.99,73,"2009-04-14 00:00:00",0,Cogs
26800,0,14.99,90,"2009-04-10 00:00:00",0,Braid
26900,0,19.99,79,"2009-05-06 00:00:00",0,"Crayon Physics Deluxe"
27000,0,9.99,79,"2009-03-18 00:00:00",0,"The Path"
27330,1,0.99,65,"2010-07-14 00:00:00",0,"Blacklight: Tango Down"
27400,0,19.99,81,"2009-02-23 00:00:00",0,"Dangerous High School Girls in Trouble!™"
28000,1,9.99,66,"2010-08-17 00:00:00",17,"Kane & Lynch 2: Dog Days"
29160,0,4.99,68,"2009-06-01 00:00:00",0,"Blueberry Garden"
29180,0,9.99,80,"2009-08-18 00:00:00",0,Osmos
29900,1,9.99,66,"2009-03-24 00:00:00",0,"Dark Sector"
31170,0,19.99,79,"2009-07-07 00:00:00",0,"Tales of Monkey Island Complete Pack"
31180,0,19.99,79,"2009-07-07 00:00:00",0,"Tales of Monkey Island Complete Pack"
31190,0,19.99,79,"2009-07-07 00:00:00",0,"Tales of Monkey Island Complete Pack"
31200,0,19.99,79,"2009-07-07 00:00:00",0,"Tales of Monkey Island Complete Pack"
31210,0,19.99,79,"2009-07-07 00:00:00",0,"Tales of Monkey Island Complete Pack"
31270,0,4.99,70,"2010-07-01 00:00:00",0,"Puzzle Agent"
31280,0,4.99,71,"2010-11-22 00:00:00",0,"Poker Night at the Inventory"
31290,0,19.99,74,"2010-12-23 00:00:00",0,"Back to the Future: The Game"
31300,0,19.99,30,"2009-05-15 00:00:00",0,"Tunnel Rats"
31700,1,0,59,"2008-12-05 00:00:00",0,"Iron Grip: Warlord"
31800,0,6.99,70,"2009-10-10 00:00:00",0,"Nancy Drew®: Danger by Design"
31810,0,6.99,77,"2009-10-10 00:00:00",0,"Nancy Drew®: Last Train to Blue Moon Canyon"
31820,0,6.99,85,"2009-10-10 00:00:00",0,"Nancy Drew®: The Haunted Carousel"
31830,0,6.99,81,"2009-10-10 00:00:00",0,"Nancy Drew®: Curse of Blackmoor Manor"
31840,0,6.99,81,"2009-10-10 00:00:00",0,"Nancy Drew ®: Danger on Deception Island"
31860,0,6.99,79,"2009-07-17 00:00:00",0,"Nancy Drew®: Legend of the Crystal Skull"
31880,0,6.99,80,"2009-10-10 00:00:00",0,"Nancy Drew®: Secret of the Old Clock"
31900,0,6.99,68,"2009-07-17 00:00:00",0,"Nancy Drew®: The Creature of Kapu Cave"
31910,0,6.99,81,"2009-07-17 00:00:00",0,"Nancy Drew®: The Haunting of Castle Malloy"
31920,0,6.99,69,"2009-07-17 00:00:00",0,"Nancy Drew®: The Phantom of Venice"
31930,0,6.99,73,"2009-07-17 00:00:00",0,"Nancy Drew®: The White Wolf of Icicle Creek"
31980,0,6.99,78,"2009-07-21 00:00:00",0,"Nancy Drew®: Ransom of the Seven Ships"
32330,0,19.99,78,"2009-07-08 00:00:00",0,"LEGO® Indiana Jones™: The Original Adventures"
32350,0,5.99,71,"2009-07-08 00:00:00",0,"STAR WARS™ Starfighter™"
32360,0,9.99,86,"2009-07-15 00:00:00",0,"The Secret of Monkey Island: Special Edition"
32370,0,9.99,93,"2009-09-05 00:00:00",0,"STAR WARS™ - Knights of the Old Republic™"
32380,1,5.99,91,"2009-09-16 00:00:00",0,"STAR WARS™ Jedi Knight - Dark Forces II"
32410,0,5.99,59,"2009-10-07 00:00:00",0,Lucidity™
32420,0,19.99,46,"2009-10-06 00:00:00",0,"STAR WARS™ The Clone Wars™ - Republic Heroes™"
32430,0,19.99,65,"2009-12-15 00:00:00",0,"STAR WARS™ - The Force Unleashed™ Ultimate Sith Edition"
32440,0,19.99,77,"2009-11-12 00:00:00",0,"LEGO® Star Wars™ - The Complete Saga"
32450,0,19.99,66,"2010-02-18 00:00:00",0,"LEGO® Indiana Jones™ 2: The Adventure Continues"
32460,0,9.99,87,"2010-07-07 00:00:00",0,"Monkey Island™ 2 Special Edition: LeChuck’s Revenge™"
32500,0,19.99,59,"2010-10-26 00:00:00",0,"STAR WARS™ - The Force Unleashed™ II"
32510,0,19.99,76,"2011-03-22 00:00:00",0,"LEGO® Star Wars™ III - The Clone Wars™"
32640,1,9.99,74,"2009-06-18 00:00:00",0,"Delta Force Land Warrior"
32650,1,9.99,51,"2009-06-18 00:00:00",0,"Delta Force: Task Force Dagger"
32660,1,19.99,65,"2009-06-18 00:00:00",0,"Delta Force: Xtreme"
32670,1,14.99,77,"2009-06-18 00:00:00",0,"Delta Force: Black Hawk Down"
32750,1,9.99,74,"2009-06-18 00:00:00",0,"Comanche 4"
32800,1,19.99,66,"2011-11-01 00:00:00",0,"Lord of the Rings: War in the North"
32900,0,19.99,64,"2009-05-27 00:00:00",0,"Restaurant Empire II"
33210,0,9.99,82,"2009-06-23 00:00:00",0,"Dawn of Discovery™"
33230,0,19.99,86,"2010-03-09 00:00:00",17,"Assassin's Creed 2 Deluxe Edition"
33320,0,9.99,75,"2010-06-08 00:00:00",0,"Prince of Persia: The Forgotten Sands™"
33390,0,9.99,72,"2011-01-12 00:00:00",0,Zeit²
33420,1,9.99,51,"2011-09-13 00:00:00",0,"Call of Juarez®: The Cartel"
33440,1,19.99,80,"2011-09-27 00:00:00",0,"Driver San Francisco"
33460,0,14.99,76,"2011-08-17 00:00:00",0,"From Dust"
33570,0,4.99,75,"2010-11-18 00:00:00",0,"Patrician III"
33610,0,5.99,82,"2009-12-02 00:00:00",0,"Broken Sword 3 - the Sleeping Dragon"
33670,1,19.99,56,"2010-07-16 00:00:00",0,"Disciples III - Renaissance Steam Special Edition"
33900,1,12.99,77,"2009-06-29 00:00:00",17,"Arma 2"
33910,1,12.99,77,"2009-06-29 00:00:00",17,"Arma 2"
33930,1,19.99,73,"2010-06-29 00:00:00",17,"Arma 2: Operation Arrowhead"
33990,0,12.99,63,"2010-11-05 00:00:00",0,Alternativa
34010,0,14.99,72,"2010-06-01 00:00:00",17,"Alpha Protocol™"
34030,1,19.99,81,"2010-02-23 00:00:00",0,"Napoleon: Total War™"
34180,1,0,57,"2010-02-18 00:00:00",0,"Vancouver 2010™ - The Official Video Game of the Olympic Winter Games"
34190,0,9.99,65,"2010-03-03 00:00:00",0,"Sonic & SEGA All-Stars Racing"
34410,0,9.99,73,"2009-08-07 00:00:00",0,"Death to Spies: Moment of Truth"
34440,1,19.99,94,"2006-10-25 00:00:00",0,"Sid Meier's Civilization® IV"
34450,0,4.99,84,"2007-04-06 00:00:00",0,"Civilization IV®: Warlords"
34460,0,9.99,86,"2007-07-24 00:00:00",0,"Civilization IV: Beyond the Sword"
34500,0,14.99,66,"2009-06-04 00:00:00",0,"Light of Altair"
34600,0,7.99,69,"2009-09-17 00:00:00",0,"Order of War™"
34630,0,9.99,77,"2009-11-04 00:00:00",0,"Massive Assault"
34650,1,14.99,72,"2009-11-04 00:00:00",0,"Massive Assault Network 2"
34800,0,4.99,62,"2009-06-18 00:00:00",0,"Chronicles of Mystery: The Scorpio Ritual"
34830,1,7.99,55,"2010-06-24 00:00:00",0,"Sniper: Ghost Warrior"
34870,1,19.99,52,"2013-03-11 00:00:00",17,"Sniper: Ghost Warrior 2"
34920,0,9.99,61,"2010-07-19 00:00:00",0,"Razor2: Hidden Skies"
35000,0,9.99,74,"2009-09-08 00:00:00",0,"Mini Ninjas"
